File ID	File Name	Data Category	Data Type	Project ID	Case ID	Sample ID	Sample Type
aff24c72-6c09-42ee-aafe-3e827842ddb6	7531e352-d8cb-4990-bfec-dbed3325bb0e_wgs_gdc_realn.bam	Sequencing Reads	Aligned Reads	TCGA-SKCM	TCGA-EB-A44O	TCGA-EB-A44O-01A	Primary Tumor
263121c3-8809-4c97-b8b0-a2cd03237982	779f841e-db02-429d-a5a8-39cefc074719_wgs_gdc_realn.bam	Sequencing Reads	Aligned Reads	TCGA-SKCM	TCGA-EE-A2MI	TCGA-EE-A2MI-06A	Metastatic
9a49647c-e1d0-4024-941d-6660c03f7f19	295dedb0-776e-4fcc-87ad-899aaab94713_wgs_gdc_realn.bam	Sequencing Reads	Aligned Reads	TCGA-SKCM	TCGA-EB-A24D	TCGA-EB-A24D-10A	Blood Derived Normal
07b7a84f-4e6e-433c-bf93-8900a487c21a	6507e084-c038-4ba6-a431-fb9a53190d5f_wgs_gdc_realn.bam	Sequencing Reads	Aligned Reads	TCGA-SKCM	TCGA-EE-A2MI	TCGA-EE-A2MI-06A	Metastatic
6c364b11-5843-474d-9fce-98578d89d4ed	5caa1462-3881-4ffb-9a1a-ad413b84d3e6_wgs_gdc_realn.bam	Sequencing Reads	Aligned Reads	TCGA-SKCM	TCGA-GF-A769	TCGA-GF-A769-10A	Blood Derived Normal
a10c0f64-a966-4166-b7d9-d403fa27283c	166ccde2-fec8-499e-8d5f-9d3e56960a26_wgs_gdc_realn.bam	Sequencing Reads	Aligned Reads	TCGA-SKCM	TCGA-EB-A5VU	TCGA-EB-A5VU-10A	Blood Derived Normal
634587e7-efc4-403b-ad6c-2e47d827693f	2a1c7a8d-1015-4c48-ad64-faf45b189327_wgs_gdc_realn.bam	Sequencing Reads	Aligned Reads	TCGA-SKCM	TCGA-EB-A3HV	TCGA-EB-A3HV-10B	Blood Derived Normal
039cc200-a08c-4cef-a9f1-fcbe6b835f3b	270e8d67-394c-49d7-971c-1c829302c9e9_wgs_gdc_realn.bam	Sequencing Reads	Aligned Reads	TCGA-SKCM	TCGA-EE-A2M5	TCGA-EE-A2M5-06A	Metastatic
364ba884-8c24-4b65-ba09-f7cce91bed07	77937f29-c94f-4251-a0ab-9d07ded92796_wgs_gdc_realn.bam	Sequencing Reads	Aligned Reads	TCGA-SKCM	TCGA-ER-A196	TCGA-ER-A196-01A	Primary Tumor
be09c528-b5b3-4e77-963f-041d20051359	b082f1ae-a469-4eb5-86ae-76073620c4db_wgs_gdc_realn.bam	Sequencing Reads	Aligned Reads	TCGA-SKCM	TCGA-BF-A3DN	TCGA-BF-A3DN-10A	Blood Derived Normal
dca0abb1-84a8-45bc-9c76-94c1c3e56d50	b1ae52de-36c5-4f03-9302-b226f153b066_wgs_gdc_realn.bam	Sequencing Reads	Aligned Reads	TCGA-SKCM	TCGA-EE-A2MI	TCGA-EE-A2MI-10A	Blood Derived Normal
aa80780f-ce47-442e-899c-c8a2105a1260	48e9ed1e-9771-494e-89ac-a8c2bdc0522b_wgs_gdc_realn.bam	Sequencing Reads	Aligned Reads	TCGA-SKCM	TCGA-EE-A2MD	TCGA-EE-A2MD-10A	Blood Derived Normal
53e81d56-1193-4fe1-9387-0ce087cd7413	9db43937-2095-4f40-86bf-c86840d44150_wgs_gdc_realn.bam	Sequencing Reads	Aligned Reads	TCGA-SKCM	TCGA-DA-A1I7	TCGA-DA-A1I7-10A	Blood Derived Normal
3c86f77c-3246-416d-b180-d49a74d92ca8	5a62986f-da0f-41f6-a848-4ad44a3e7885_wgs_gdc_realn.bam	Sequencing Reads	Aligned Reads	TCGA-SKCM	TCGA-EE-A2MD	TCGA-EE-A2MD-06A	Metastatic
d3c89bcc-ed33-4310-be63-af4f4aea4963	9147bffe-0ece-4015-be88-2d7d440060c0_wgs_gdc_realn.bam	Sequencing Reads	Aligned Reads	TCGA-SKCM	TCGA-EB-A24D	TCGA-EB-A24D-10A	Blood Derived Normal
065d3116-607b-4641-8191-6209f04a9e92	80de212a-5675-41c7-a79e-44e95d0b3c61_wgs_gdc_realn.bam	Sequencing Reads	Aligned Reads	TCGA-SKCM	TCGA-EE-A2MQ	TCGA-EE-A2MQ-06A	Metastatic
34ded932-215a-40c5-94e8-a83671471034	3cec2abb-24b6-410a-921f-8c6cc29eddc2_wgs_gdc_realn.bam	Sequencing Reads	Aligned Reads	TCGA-SKCM	TCGA-BF-AAOU	TCGA-BF-AAOU-10A	Blood Derived Normal
42e1d8a5-d35c-44ef-a3c9-c92c44800236	de373850-b2ca-457e-a345-c7634a1dd4fa_wgs_gdc_realn.bam	Sequencing Reads	Aligned Reads	TCGA-SKCM	TCGA-FS-A1ZD	TCGA-FS-A1ZD-10A	Blood Derived Normal
42954a50-4528-4107-b5b8-be3dab2a1210	f57a5e11-9da5-4ac5-87a7-00ad3be2ee28_wgs_gdc_realn.bam	Sequencing Reads	Aligned Reads	TCGA-SKCM	TCGA-BF-AAOU	TCGA-BF-AAOU-01A	Primary Tumor
d415df85-7bb2-4eba-b96a-dbdece05ecbd	14630c19-9ee0-4ab3-9d8b-8c3309d1e7d0_wgs_gdc_realn.bam	Sequencing Reads	Aligned Reads	TCGA-SKCM	TCGA-DA-A3F5	TCGA-DA-A3F5-06A	Metastatic
1220925e-9583-44d0-bf47-b4c87e3c4030	9ec20523-003b-4de2-b573-82355c08efeb_wgs_gdc_realn.bam	Sequencing Reads	Aligned Reads	TCGA-SKCM	TCGA-ER-A199	TCGA-ER-A199-10A	Blood Derived Normal
4d91fe08-854d-4f02-adc0-3bd88fdea996	e21e67ad-2a45-4833-8da8-c2d467d5412a_wgs_gdc_realn.bam	Sequencing Reads	Aligned Reads	TCGA-SKCM	TCGA-D3-A2JC	TCGA-D3-A2JC-10A	Blood Derived Normal
4ab80e2b-ccf6-4c0a-8548-c6cb47e577e6	b07bad52-d44c-4b27-900a-960985bfadec_wgs_gdc_realn.bam	Sequencing Reads	Aligned Reads	TCGA-SKCM	TCGA-EE-A3J5	TCGA-EE-A3J5-06A	Metastatic
317785c0-0f06-4635-9fba-d716e12e318c	61155bf2-23ab-49cc-bee7-fe6901b7d1d7_wgs_gdc_realn.bam	Sequencing Reads	Aligned Reads	TCGA-SKCM	TCGA-D3-A2JC	TCGA-D3-A2JC-06A	Metastatic
b47e7729-e12d-44aa-94d2-abd4900714cc	a41a29ea-6d31-40dd-b36a-ca23fd701db2_wgs_gdc_realn.bam	Sequencing Reads	Aligned Reads	TCGA-SKCM	TCGA-EB-A42Z	TCGA-EB-A42Z-10A	Blood Derived Normal
772f5fb5-3ca7-40b5-aa5b-3b9c4025d13d	71bbce81-73f2-4fc8-8651-ccd1a7175d0d_wgs_gdc_realn.bam	Sequencing Reads	Aligned Reads	TCGA-SKCM	TCGA-EB-A85J	TCGA-EB-A85J-01A	Primary Tumor
bf88cc25-c63d-455a-ab51-e86183d5b78f	346e07c6-1696-44ad-a4c1-b3c16ca3b837_wgs_gdc_realn.bam	Sequencing Reads	Aligned Reads	TCGA-SKCM	TCGA-BF-A5ES	TCGA-BF-A5ES-10A	Blood Derived Normal
e520bb7f-c36a-4598-9cbe-fadc77ac2db4	e07f7c20-d1c3-427a-820c-5a064af6fc99_wgs_gdc_realn.bam	Sequencing Reads	Aligned Reads	TCGA-SKCM	TCGA-EB-A4P0	TCGA-EB-A4P0-10A	Blood Derived Normal
67dba1de-d718-44bf-8419-b090145fe5a5	86c0ab31-7a14-40e7-aea8-2cad1f90cb27_wgs_gdc_realn.bam	Sequencing Reads	Aligned Reads	TCGA-SKCM	TCGA-EE-A29R	TCGA-EE-A29R-06A	Metastatic
5718fd36-41c0-4b40-b471-e7c664d23b28	a0d8a73c-3415-493e-8250-aa2ea9591590_wgs_gdc_realn.bam	Sequencing Reads	Aligned Reads	TCGA-SKCM	TCGA-ER-A19K	TCGA-ER-A19K-10A	Blood Derived Normal
d7b1ba12-cc32-43c2-adf2-bf442bad703a	1a90853a-2bee-415d-854b-456c8cdabc0c_wgs_gdc_realn.bam	Sequencing Reads	Aligned Reads	TCGA-SKCM	TCGA-D9-A1JX	TCGA-D9-A1JX-06A	Metastatic
72e0f332-3022-458d-ac3f-8d1a72408ae9	65dda040-5ae1-40bf-b707-6c8148b2fca1_wgs_gdc_realn.bam	Sequencing Reads	Aligned Reads	TCGA-SKCM	TCGA-ER-A19K	TCGA-ER-A19K-01A	Primary Tumor
f7560c03-07ae-4bda-8dea-3b0f6719dfd2	e2774050-1257-4c29-b201-d79ce70fe17e_wgs_gdc_realn.bam	Sequencing Reads	Aligned Reads	TCGA-SKCM	TCGA-GN-A26C	TCGA-GN-A26C-01A	Primary Tumor
360f6ae4-3215-4962-9c05-e7e6a3944756	ca8bfcec-4721-46d0-8c5a-7ac30d86e424_wgs_gdc_realn.bam	Sequencing Reads	Aligned Reads	TCGA-SKCM	TCGA-GN-A26C	TCGA-GN-A26C-10A	Blood Derived Normal
b9d2e765-803a-4cbe-b51b-40a3447a251a	a92a7f4e-8e83-488a-8e8f-3f6828d143ff_wgs_gdc_realn.bam	Sequencing Reads	Aligned Reads	TCGA-SKCM	TCGA-GN-A26C	TCGA-GN-A26C-10A	Blood Derived Normal
8b2cf644-284e-4726-99fe-108b9f03cfe1	60d3b4b4-5b8e-4423-9834-25ae8223b2ab_wgs_gdc_realn.bam	Sequencing Reads	Aligned Reads	TCGA-SKCM	TCGA-FS-A1ZG	TCGA-FS-A1ZG-06A	Metastatic
830ffd0c-2f10-4e07-9b25-b11338ff4d83	bc0b690d-7c05-4b68-b2f2-5d38ea621a02_wgs_gdc_realn.bam	Sequencing Reads	Aligned Reads	TCGA-SKCM	TCGA-BF-A1PV	TCGA-BF-A1PV-01A	Primary Tumor
f8e0e3f6-3bcc-40ef-b1bc-6d61eb3e3fbf	cfcbc9b2-dd33-484d-829b-4606b4646d32_wgs_gdc_realn.bam	Sequencing Reads	Aligned Reads	TCGA-SKCM	TCGA-FS-A1ZG	TCGA-FS-A1ZG-10A	Blood Derived Normal
23955d40-bee2-4713-ac94-ab295b33e772	f86bbd71-66e1-4fa6-8f1e-a7c065dc3cfd_wgs_gdc_realn.bam	Sequencing Reads	Aligned Reads	TCGA-SKCM	TCGA-EE-A29P	TCGA-EE-A29P-10A	Blood Derived Normal
8d6cff03-38e5-45a5-838a-6e3d1d17661d	27389e3e-4a1a-4628-9aa0-02b5b684dbf7_wgs_gdc_realn.bam	Sequencing Reads	Aligned Reads	TCGA-SKCM	TCGA-EE-A29P	TCGA-EE-A29P-06A	Metastatic
af2ce9cf-15de-4741-a032-6e3cc5508557	43706352-7113-4cf4-be20-f8aab94e603d_wgs_gdc_realn.bam	Sequencing Reads	Aligned Reads	TCGA-SKCM	TCGA-EB-A5SE	TCGA-EB-A5SE-01A	Primary Tumor
8abf8440-ec56-41c3-b8d3-6381b1d79773	8ea666b7-2b6e-4df8-9a9d-b8265b9749b4_wgs_gdc_realn.bam	Sequencing Reads	Aligned Reads	TCGA-SKCM	TCGA-FS-A1ZD	TCGA-FS-A1ZD-06A	Metastatic
43c558cb-098e-4c0e-a71b-3408487e3489	f550e879-225e-46bd-9a2c-8ad3ed801df4_wgs_gdc_realn.bam	Sequencing Reads	Aligned Reads	TCGA-SKCM	TCGA-FS-A1ZD	TCGA-FS-A1ZD-06A	Metastatic
8db6ac33-e241-4b9c-8bc3-24a9a73a9939	26e8ebfa-b65d-4860-8b9a-b558ace4f45b_wgs_gdc_realn.bam	Sequencing Reads	Aligned Reads	TCGA-SKCM	TCGA-FS-A1YY	TCGA-FS-A1YY-06A	Metastatic
52aac58c-f75e-480d-8801-3f1f545769c8	792f1ed6-b16e-4baf-9013-e91d77b22c89_wgs_gdc_realn.bam	Sequencing Reads	Aligned Reads	TCGA-SKCM	TCGA-DA-A1I5	TCGA-DA-A1I5-10A	Blood Derived Normal
6546a76d-1f84-4309-af00-db990a824955	f92f171e-3442-4ef7-b30a-b4a11c86aa47_wgs_gdc_realn.bam	Sequencing Reads	Aligned Reads	TCGA-SKCM	TCGA-EE-A2ME	TCGA-EE-A2ME-10A	Blood Derived Normal
1a1c0fe8-4974-4713-8341-40a8e56d1ec8	92e97c53-088b-4df8-8c4a-43adacc97f35_wgs_gdc_realn.bam	Sequencing Reads	Aligned Reads	TCGA-SKCM	TCGA-EB-A42Z	TCGA-EB-A42Z-01A	Primary Tumor
66a4ea43-310f-47b5-9059-3a1740cc9441	564ec643-aa03-4892-bb7f-a455914c63a4_wgs_gdc_realn.bam	Sequencing Reads	Aligned Reads	TCGA-SKCM	TCGA-EB-A4P0	TCGA-EB-A4P0-01A	Primary Tumor
95ad11ca-9786-407a-b244-b43bcde3d823	298f1bb0-cc50-4805-9bdc-2635f16bc5d5_wgs_gdc_realn.bam	Sequencing Reads	Aligned Reads	TCGA-SKCM	TCGA-BF-A1PV	TCGA-BF-A1PV-10A	Blood Derived Normal
3fa4717d-c356-40e5-92f6-c78aaca80667	260aaf9b-14f7-4cda-a129-b8874e4474de_wgs_gdc_realn.bam	Sequencing Reads	Aligned Reads	TCGA-SKCM	TCGA-BF-A1PV	TCGA-BF-A1PV-01A	Primary Tumor
c42cce2d-f1c2-40b9-914b-128384943638	b3af114b-4af4-46eb-8545-916d55c38fc1_wgs_gdc_realn.bam	Sequencing Reads	Aligned Reads	TCGA-SKCM	TCGA-D3-A3C3	TCGA-D3-A3C3-10A	Blood Derived Normal
899a7340-d8a3-4dce-bb65-a0d21df16230	d9538a0c-8449-4969-8d94-3157029387e6_wgs_gdc_realn.bam	Sequencing Reads	Aligned Reads	TCGA-SKCM	TCGA-D9-A1X3	TCGA-D9-A1X3-06A	Metastatic
b6ef3ced-0e92-4e65-a4b3-09b129f5342f	fafd47f9-a673-4461-a8b3-b78a3ee989fe_wgs_gdc_realn.bam	Sequencing Reads	Aligned Reads	TCGA-SKCM	TCGA-D9-A1X3	TCGA-D9-A1X3-10A	Blood Derived Normal
d9a81202-fcba-4d6b-8be3-58861bcbcd33	02881604-8976-48a4-947a-84391aec2b24_wgs_gdc_realn.bam	Sequencing Reads	Aligned Reads	TCGA-SKCM	TCGA-EE-A29C	TCGA-EE-A29C-06A	Metastatic
0c89b124-f35f-4cbc-9f6a-0b04fefb1d6d	fa3b6b80-3eac-4afb-865c-da8b0cb10c9b_wgs_gdc_realn.bam	Sequencing Reads	Aligned Reads	TCGA-SKCM	TCGA-EE-A29C	TCGA-EE-A29C-10A	Blood Derived Normal
f6030ab3-f162-4b36-9c69-c8090eb511e2	1c9c9f6e-9d73-4acc-b3b6-4f1332ddae68_wgs_gdc_realn.bam	Sequencing Reads	Aligned Reads	TCGA-SKCM	TCGA-EB-A5SE	TCGA-EB-A5SE-10B	Blood Derived Normal
583125d8-c060-472c-93eb-3e5795d31f62	9ed980bf-e523-4b95-a413-7341a5b023cb_wgs_gdc_realn.bam	Sequencing Reads	Aligned Reads	TCGA-SKCM	TCGA-D9-A4Z2	TCGA-D9-A4Z2-10A	Blood Derived Normal
a3497485-2155-4aab-a07a-bf5aaa62a50b	285efb0e-885f-4fa4-aae3-011f3620aa13_wgs_gdc_realn.bam	Sequencing Reads	Aligned Reads	TCGA-SKCM	TCGA-D9-A4Z2	TCGA-D9-A4Z2-01A	Primary Tumor
b7075c3e-a6d9-4b5d-8b46-e3e811983d88	c48121fd-7f92-4206-be49-41f103cb35c8_wgs_gdc_realn.bam	Sequencing Reads	Aligned Reads	TCGA-SKCM	TCGA-DA-A1I7	TCGA-DA-A1I7-06A	Metastatic
cc47fe2b-d2b5-4cb4-b300-22e8f8f237e2	252e9fa9-3998-410e-a2b1-0b0688c75209_wgs_gdc_realn.bam	Sequencing Reads	Aligned Reads	TCGA-SKCM	TCGA-FR-A728	TCGA-FR-A728-10A	Blood Derived Normal
1914d7df-c16a-45fd-9a9d-e3385183f5e6	6d0b52e3-2420-42a8-a655-b60579db056d_wgs_gdc_realn.bam	Sequencing Reads	Aligned Reads	TCGA-SKCM	TCGA-FS-A1ZD	TCGA-FS-A1ZD-10A	Blood Derived Normal
7afecd95-a124-45c3-aec2-977e0d46a70b	760517dc-22d8-4c40-87d5-12c3987c9bca_wgs_gdc_realn.bam	Sequencing Reads	Aligned Reads	TCGA-SKCM	TCGA-FR-A2OS	TCGA-FR-A2OS-10B	Blood Derived Normal
5a51141e-08ac-4a86-aa5f-ff5f5897321d	241f5861-89c6-4b3a-a1e7-6b56d10281a4_wgs_gdc_realn.bam	Sequencing Reads	Aligned Reads	TCGA-SKCM	TCGA-GN-A269	TCGA-GN-A269-10A	Blood Derived Normal
31da0251-12b9-469b-b74b-05e7dfaf63f0	20d8f05b-2bc0-4cb7-9476-0ea90e69c965_wgs_gdc_realn.bam	Sequencing Reads	Aligned Reads	TCGA-SKCM	TCGA-EE-A2MG	TCGA-EE-A2MG-10A	Blood Derived Normal
7385667f-e973-45d2-8cc5-f91b63e43221	eb5e15f5-55e7-433c-8dd2-aa3df568f0cf_wgs_gdc_realn.bam	Sequencing Reads	Aligned Reads	TCGA-SKCM	TCGA-ER-A19K	TCGA-ER-A19K-01A	Primary Tumor
4f76fe80-230e-40f9-a7b4-50f6b08b3f6d	6d4599cc-43b3-4ae5-805e-8d23def87faa_wgs_gdc_realn.bam	Sequencing Reads	Aligned Reads	TCGA-SKCM	TCGA-D9-A1JX	TCGA-D9-A1JX-10A	Blood Derived Normal
af1d200e-367f-4c78-8639-f87288faa6a0	c2fe831b-266a-41db-ab5f-bd8069849a50_wgs_gdc_realn.bam	Sequencing Reads	Aligned Reads	TCGA-SKCM	TCGA-GN-A26C	TCGA-GN-A26C-01A	Primary Tumor
64cd21c2-7473-4053-9888-c16c7c53406b	245f9f68-3564-4ace-847b-cb11e6b3a3ea_wgs_gdc_realn.bam	Sequencing Reads	Aligned Reads	TCGA-SKCM	TCGA-BF-A1PV	TCGA-BF-A1PV-10A	Blood Derived Normal
f9bbd820-4a19-49ac-bbc9-5fd9503c2886	2fd34fbf-5b0c-4171-bac1-38fd03a62295_wgs_gdc_realn.bam	Sequencing Reads	Aligned Reads	TCGA-SKCM	TCGA-D3-A3C3	TCGA-D3-A3C3-06A	Metastatic
9eddf260-f371-4cf0-bc25-731dfb1d9715	ea2d0fe8-9a07-45bb-8365-2e0389b5adb0_wgs_gdc_realn.bam	Sequencing Reads	Aligned Reads	TCGA-SKCM	TCGA-WE-A8K4	TCGA-WE-A8K4-01A	Primary Tumor
0df214a7-85de-4ed4-8ced-cf87f536e6c3	d28e2fcd-8efc-4b7c-9d5e-2302a7a6d930_wgs_gdc_realn.bam	Sequencing Reads	Aligned Reads	TCGA-SKCM	TCGA-WE-A8K4	TCGA-WE-A8K4-10A	Blood Derived Normal
5e5612af-807d-473d-9b0c-86286670dee9	d3a9de23-92a7-401a-b49b-5ca3b97f8f9d_wgs_gdc_realn.bam	Sequencing Reads	Aligned Reads	TCGA-SKCM	TCGA-D3-A2JP	TCGA-D3-A2JP-06A	Metastatic
af430368-7613-4741-a307-2c69af152bcb	bbb42c52-862d-4bf6-a09f-b65baeaf3841_wgs_gdc_realn.bam	Sequencing Reads	Aligned Reads	TCGA-SKCM	TCGA-D3-A2JP	TCGA-D3-A2JP-10A	Blood Derived Normal
16f413c7-789a-42af-bb35-7e6a7bce2598	0667dd8a-9423-4131-b002-6627b16df677_wgs_gdc_realn.bam	Sequencing Reads	Aligned Reads	TCGA-SKCM	TCGA-BF-A3DL	TCGA-BF-A3DL-01A	Primary Tumor
9d72eaa0-0584-49d5-8f2b-2b4973ba84e2	2a483888-9925-45c2-a71e-417569f4b280_wgs_gdc_realn.bam	Sequencing Reads	Aligned Reads	TCGA-SKCM	TCGA-BF-A3DL	TCGA-BF-A3DL-10A	Blood Derived Normal
316505cb-08ab-4f7b-b351-adb87e5bff97	2a412503-9221-495b-9b3d-37407b7b51d6_wgs_gdc_realn.bam	Sequencing Reads	Aligned Reads	TCGA-SKCM	TCGA-FR-A728	TCGA-FR-A728-01A	Primary Tumor
445ffc13-24d8-452d-af82-c8d853d8c42b	bdae7da4-5f86-471e-8ad9-e5fde3ebd0ed_wgs_gdc_realn.bam	Sequencing Reads	Aligned Reads	TCGA-SKCM	TCGA-EE-A2GB	TCGA-EE-A2GB-10A	Blood Derived Normal
80ca312f-32d0-4407-a323-939b714028ba	94740c53-6b12-4116-b219-ece81e356234_wgs_gdc_realn.bam	Sequencing Reads	Aligned Reads	TCGA-SKCM	TCGA-EB-A85J	TCGA-EB-A85J-10B	Blood Derived Normal
4bcff341-74ea-4811-bffe-cb8db945065a	df4b3af9-61c8-4961-ba00-3f8e96b8e766_wgs_gdc_realn.bam	Sequencing Reads	Aligned Reads	TCGA-SKCM	TCGA-EB-A41A	TCGA-EB-A41A-10A	Blood Derived Normal
f5ca7c9f-c80a-4a9d-a010-f701c228e481	629a48f1-82e9-48b0-ac48-620260744f5e_wgs_gdc_realn.bam	Sequencing Reads	Aligned Reads	TCGA-SKCM	TCGA-FR-A2OS	TCGA-FR-A2OS-01A	Primary Tumor
e5a73d0e-5203-4943-b305-7585d2d70879	e54ffa2c-e4bb-4048-af1a-63ce7ba1f45e_wgs_gdc_realn.bam	Sequencing Reads	Aligned Reads	TCGA-SKCM	TCGA-EE-A29R	TCGA-EE-A29R-10A	Blood Derived Normal
f44794d5-105a-4b37-83a7-6ff148fb3073	c00acedc-5869-45b1-9b7e-ec305c5e7a51_wgs_gdc_realn.bam	Sequencing Reads	Aligned Reads	TCGA-SKCM	TCGA-FS-A1ZN	TCGA-FS-A1ZN-01A	Primary Tumor
c2848dd3-bd31-417c-a81d-b3bdecc0a09f	c164de0a-e762-48be-b940-9e5ea31ad026_wgs_gdc_realn.bam	Sequencing Reads	Aligned Reads	TCGA-SKCM	TCGA-EB-A299	TCGA-EB-A299-01A	Primary Tumor
fca32082-cf1c-4dba-bf7e-462b815efee9	affa4ef4-02ec-40f1-b6a2-739f8bf2afa9_wgs_gdc_realn.bam	Sequencing Reads	Aligned Reads	TCGA-SKCM	TCGA-D3-A3MO	TCGA-D3-A3MO-06A	Metastatic
ebf8409d-f53d-4fc6-a07f-69471ee9e4d8	184c8d97-2f4c-4051-9768-39b34aecca18_wgs_gdc_realn.bam	Sequencing Reads	Aligned Reads	TCGA-SKCM	TCGA-EB-A6QZ	TCGA-EB-A6QZ-10A	Blood Derived Normal
fac1aa85-faa0-4fa3-8fd3-4fa872129897	46ee8ba7-ef58-4b4c-913c-9507e7a9d7e2_wgs_gdc_realn.bam	Sequencing Reads	Aligned Reads	TCGA-SKCM	TCGA-D3-A3MO	TCGA-D3-A3MO-10A	Blood Derived Normal
57a77af3-f22b-42d9-bdbb-c0f0ffbba9c3	6ee8d916-f53c-4604-8801-029da7809d11_wgs_gdc_realn.bam	Sequencing Reads	Aligned Reads	TCGA-SKCM	TCGA-ER-A19N	TCGA-ER-A19N-06A	Metastatic
8da460f1-c192-4642-b4ee-76795e951b8b	bf915dad-c627-4a13-84ab-4bfd5dff76be_wgs_gdc_realn.bam	Sequencing Reads	Aligned Reads	TCGA-SKCM	TCGA-FS-A1ZM	TCGA-FS-A1ZM-06A	Metastatic
3544bb5a-bbeb-459c-9485-6e8bc1baf099	03a94509-ff21-40b8-83be-b24887f8a1a3_wgs_gdc_realn.bam	Sequencing Reads	Aligned Reads	TCGA-SKCM	TCGA-FS-A1ZR	TCGA-FS-A1ZR-10A	Blood Derived Normal
5c4feb28-a8e5-48c2-91a3-22380a03fb71	6e77c52c-3c48-4af0-9f0d-393ce3c268f2_wgs_gdc_realn.bam	Sequencing Reads	Aligned Reads	TCGA-SKCM	TCGA-EE-A2GR	TCGA-EE-A2GR-10A	Blood Derived Normal
7a6a3e50-a476-4961-82c7-297b3a1cce23	e2c9fdac-ff37-421d-b802-38a3471ee9fb_wgs_gdc_realn.bam	Sequencing Reads	Aligned Reads	TCGA-SKCM	TCGA-EB-A299	TCGA-EB-A299-10A	Blood Derived Normal
78f7ae31-5274-4bc8-a8dd-c11a1c0ecccb	3c4e786a-0441-4e99-be3e-e840a7a5d529_wgs_gdc_realn.bam	Sequencing Reads	Aligned Reads	TCGA-SKCM	TCGA-EE-A2MQ	TCGA-EE-A2MQ-10A	Blood Derived Normal
501da15d-ccd7-42e5-8520-863aaa5961b3	1a59d0d6-03d0-42d1-9c86-5d2d199b80b8_wgs_gdc_realn.bam	Sequencing Reads	Aligned Reads	TCGA-SKCM	TCGA-EB-A41B	TCGA-EB-A41B-01A	Primary Tumor
61afc296-543a-4d32-8181-7ee3c552415f	ca96cf13-fb7a-4e63-a667-77fde4edb07b_wgs_gdc_realn.bam	Sequencing Reads	Aligned Reads	TCGA-SKCM	TCGA-EB-A41B	TCGA-EB-A41B-10A	Blood Derived Normal
de537b52-c539-45bc-b771-da690fc50dc7	2a5e7859-8c9a-45b7-bd81-86dc3b6d5d20_wgs_gdc_realn.bam	Sequencing Reads	Aligned Reads	TCGA-SKCM	TCGA-ER-A199	TCGA-ER-A199-06A	Metastatic
34f60638-6eb9-4874-91d8-1cd9ffd5f777	c3fb56ba-1b76-44cb-8e49-0232aa160af8_wgs_gdc_realn.bam	Sequencing Reads	Aligned Reads	TCGA-SKCM	TCGA-EB-A430	TCGA-EB-A430-10A	Blood Derived Normal
977a4d50-1837-42e1-836e-fc961dde769b	d74244a2-afa0-4348-af73-248e24cb2999_wgs_gdc_realn.bam	Sequencing Reads	Aligned Reads	TCGA-SKCM	TCGA-EB-A430	TCGA-EB-A430-01A	Primary Tumor
2d35ccad-82b0-4c70-812a-2d1aff29ae98	bea81fa6-a4ba-478b-9c37-5283a7f6748d_wgs_gdc_realn.bam	Sequencing Reads	Aligned Reads	TCGA-SKCM	TCGA-EE-A2GB	TCGA-EE-A2GB-06A	Metastatic
15df6804-7580-4843-9eb1-8413cfdb2d3f	a1df2088-8b69-484c-9309-cf4727c37c5a_wgs_gdc_realn.bam	Sequencing Reads	Aligned Reads	TCGA-SKCM	TCGA-BF-A5ES	TCGA-BF-A5ES-01A	Primary Tumor
d2c12658-a058-4bfa-9eaa-8e74bbd51012	58223c5e-67dc-41b0-ba30-9c3e32f936ff_wgs_gdc_realn.bam	Sequencing Reads	Aligned Reads	TCGA-SKCM	TCGA-EB-A41A	TCGA-EB-A41A-01A	Primary Tumor
acd2df33-f25e-4cb1-8402-630b901da090	ccb9460e-97c4-481f-ad9f-103bdf67f2af_wgs_gdc_realn.bam	Sequencing Reads	Aligned Reads	TCGA-SKCM	TCGA-EE-A29D	TCGA-EE-A29D-10A	Blood Derived Normal
e6b83e34-78a0-4196-9315-c5b3011dc24d	8eaacd8c-a326-45bf-97c3-e1f300e1a1aa_wgs_gdc_realn.bam	Sequencing Reads	Aligned Reads	TCGA-SKCM	TCGA-EE-A2MG	TCGA-EE-A2MG-06A	Metastatic
c4491a3d-a8d4-449c-90a0-c51d1dbc36c5	ce036245-08c0-4d4e-b64a-810a1b7acf40_wgs_gdc_realn.bam	Sequencing Reads	Aligned Reads	TCGA-SKCM	TCGA-EE-A2M5	TCGA-EE-A2M5-10A	Blood Derived Normal
bd774e71-49d9-4523-af7c-8b627ffa67ec	131ba17c-9d2e-49df-bfec-f8cd07b506bb_wgs_gdc_realn.bam	Sequencing Reads	Aligned Reads	TCGA-SKCM	TCGA-EB-A3XE	TCGA-EB-A3XE-01A	Primary Tumor
8c9a6e06-85d5-4999-ae62-ae06585d540e	3869ff3f-21b9-4817-8ff4-83c6fc75ab11_wgs_gdc_realn.bam	Sequencing Reads	Aligned Reads	TCGA-SKCM	TCGA-EE-A2M5	TCGA-EE-A2M5-06A	Metastatic
